repo_name,stars
unicity-sphere/sphere-sdk-connect-example,42.0
unicity-sphere/sphere,39.0
deepseek-ai/DeepSpec,27.0
msitarzewski/agency-agents,24.0
hasaneyldrm/exercises-dataset,22.0
DietrichGebert/ponytail,21.0
DeusData/codebase-memory-mcp,18.0
calesthio/OpenMontage,17.0
Panniantong/Agent-Reach,15.0
TianhangZhuzth/Fundamental-Ava,15.0
multica-ai/andrej-karpathy-skills,14.0
baairon/torlink,13.0
simplex-chat/simplex-chat,12.0
affaan-m/ECC,11.0
mattpocock/skills,10.0
HKUDS/Vibe-Trading,10.0
obra/superpowers,9.0
hugohe3/ppt-master,9.0
firecrawl/firecrawl,9.0
NousResearch/hermes-agent,9.0
h4ckf0r0day/obscura,8.0
microsoft/AI-For-Beginners,8.0
ZhuLinsen/daily_stock_analysis,8.0
CoreBunch/Instatic,8.0
nigels-com/glew,8.0
browser-use/video-use,8.0
public-apis/public-apis,8.0
headroomlabs-ai/headroom,8.0
xbtlin/ai-berkshire,8.0
CavernMelody/MiraAPI,7.0
anthropics/skills,7.0
sindresorhus/awesome,7.0
google/agents-cli,7.0
baidu/Unlimited-OCR,7.0
topoteretes/cognee,7.0
jamiepine/voicebox,7.0
diegosouzapw/OmniRoute,7.0
animaios/animarouter,7.0
altic-dev/FluidVoice,7.0
MountainDeerYank38/free-download-manager,7.0
Leonxlnx/taste-skill,7.0
facebook/astryx,6.0
Hivevonfluctuate/office-activation,6.0
earendil-works/pi,6.0
omkarcloud/botasaurus,6.0
Fission-AI/OpenSpec,6.0
rtk-ai/rtk,6.0
Windy3f3f3f3f/claude-code-from-scratch,6.0
datawhalechina/hello-agents,6.0
cobusgreyling/loop-engineering,6.0
